smiles,gap
CC12CC3OC1C3C2O,0.2996
OC1CC1C1=NC=NN1,0.2534
N#CC1C2C3CC3CN12,0.2471
CCc1cncn1C,0.2456
c1c(oc(=O)[nH]1)CCO,0.2367
[O-]C(=O)C1C[NH2+]C2CC12,0.2708
c1c(c(c(o1)N)O)N,0.2204
C1COC2(C1)CCOC2,0.3145
N=C1OC=C(O1)N(=O)=O,0.1559
O=C1NC2CCC2N1,0.3014
CNC(=O)OC1CC1,0.3124
O=CC1(CO1)C1CCO1,0.2131
C#CCC#C,0.2978
C#CC1CCC(N1)C#N,0.2713
C1NC1C1OC2CC1C2,0.3152
CC1OC23CN(C2)C13C,0.2515
CC1CC2(C)CCC=C12,0.2443
CCC(=O)c1ccno1,0.1934
CN1N=C(O)OC1=N,0.2378
OC1COC1C#CC=O,0.2034
Cc1coc(c1OC)C,0.2317
OC1(CCC=C1)C#N,0.2545
NC(=O)N1C2COCC12,0.2902
OC1(CC1)C12CC(C1)O2,0.3017
COC(C)(C#N)C(N)=N,0.2507
CCC(C)(C=O)C(C)C,0.2225
C(C=O)c1[nH]c(=O)[nH]n1,0.1971
CC(=O)C12C3CC1CC23,0.2263
CCOC1=NCC2CN12,0.2702
CC#CCCNC(=O)C,0.27
c1c(onn1)C(=N)N,0.1919
CC1C2C3OC1C(=O)C23,0.2077
OC1C2CCC1C2C=O,0.2249
CC12CCC1(CC2)C#N,0.2965
OC12CC3C1OC23C#N,0.2451
CC1(O)C2C3NC3C12O,0.2583
CCC(CCCO)C=O,0.2264
CN1C=CC2OC2C1=O,0.2019
c1cc(oc1C=O)N,0.1678
CC1C2(C)CC(=O)C12O,0.2233
COc1cc([nH]n1)C#C,0.2021
O=CC(=O)C1CCC=C1,0.1433
N=C1OC=NC(=C1)C#C,0.1618
C1CC=CCCCOC1,0.2548
OC12CCC3OC1C2O3,0.2921
O=CC1CCC(=C1)C#C,0.1948
CC(C)CC#CC(=O)N,0.2341
N=C(C#C)N1CC1C#C,0.216
CN1CCC1C(=O)CO,0.2048
CCCC(C#C)C1CO1,0.307
N#CC1CC2OC2CN1,0.2733
CN1C(=N)NN=C1C=O,0.1368
C1C2N1CC21CC=CC1,0.2528
c1cnoc1OCCO,0.2378
C#Cc1c(c([nH]n1)N)O,0.2067
C(=O)C(=O)N(C=N)C=N,0.159
CC#CCC(C)(O)C#N,0.2756
COC12CCC1C(O)C2,0.3045
CC12NC(C=C1)C21CN1,0.2318
CC12NC1C1(C)NC21,0.2726
C1C(=CC(=O)N1)NC=O,0.2038
CC(C)CCC(C)O,0.3344
OC1CNC1C#CC#N,0.2125
CC(C)(CCOC)O,0.3117
CC12C3C4CC1N2C34,0.3033
CC(=N)OC(CN)C#N,0.2689
CCC1(O)C2CN2C1C,0.2894
CNC12CC1(O)CC2=O,0.2086
CC1(O)CNC(C1)C#N,0.2731
CC1(Cn2c1cnc2)C,0.2553
N#CC1C2CN1CC2,0.2682
CC1OC23CCC12OC3,0.2797
CC12CC1C(C#N)C2=O,0.229
Cc1c([nH]cn1)CC=O,0.1697
CCC(O)(CO)C(N)=O,0.2721
CC1CN1CCC(C)=O,0.2143
CC12CC(O)(C1)C1CN21,0.2997
C1C2OC3=C(C=CO3)C12,0.2206
CCN(C)C(=O)CC#C,0.2661
CC1CNC(=O)N1C=N,0.2431
COC(CCO)CCO,0.3162
CC1(CC=O)NC1C#C,0.2064
C1C2C1C1CC3C2CC13,0.3306
C1C2C3C4CCC13C24,0.3658
C1C2OC=NC3COC123,0.2506
O=C1CC=C(C1)C1CO1,0.2248
C1CC2C1N1C=NC=C21,0.2499
NC1(CNC1C#N)C#N,0.2517
c1c(nc[nH]c1=O)N,0.1913
c1(c(n[nH]n1)N)N,0.214
CC1CC=CC(N1)C#N,0.2405
c1cn[nH]c1NCC=O,0.1818
CCN=C1CC(O1)C=O,0.2149
CC(O)C1CN1C(N)=O,0.2767
C1OCC1C1COCO1,0.3235
N=CN1CC=CC1=O,0.1967
OC1CC2(O)COC12,0.2923
CN1C2CC11CCOC21,0.2832
NC(CC(N)=[NH2+])C([O-])=O,0.2541
CC1(O)C2OC(=N)C12,0.2663
Cc1cn[nH]c1C(C)C,0.2512
N#CC1C2COC1CN2,0.2751
CC12NC1COC2C#C,0.2782
Cc1cc(oc1NC)O,0.2267
CN1CCC(CO)C1=O,0.2706
CC12C(O)C1C1CC21O,0.275
CC1NC1(CCO)C#N,0.2842
OC1CC2CC12C1CC1,0.3161
CCC12CC1OC(=N)C2,0.2715
CC#CC12NC1C1OC21,0.2337
CCC(CC=O)C1CC1,0.2274
CC(C)CC(C)C1CO1,0.3396
C1C2CC1N=CO2,0.2649
OC1COC=NC1C=O,0.2122
CC12COC1C2(O)C#N,0.2597
CC(O)COC(C)C#C,0.302
c1c2c(ncn1)CC=C2,0.1979
C1C2C3OCCOC1C23,0.322
C1CN=C2OC3C(O1)C23,0.2266
c1cnc(c(n1)N)N,0.1831
CCCC1(C)OCC=C1,0.2487
OC12CC3(O)C(C1)OC23,0.3039
C#Cc1ccc(nc1)F,0.2024
C1COC(O1)CC=O,0.2294
CC1=CNCCCC1=O,0.1795
O=C1CC2CC=CCC12,0.2146
CCCC(C)CCO,0.3419
O=CC1OC2CCCC12,0.2157
FC1=C(F)C(=N)NN=C1,0.1653
CC(O)(C#C)C1(C)CN1,0.2712
COC1CC11C2CN1C2,0.3075
CCC1(C=O)C(O)C1O,0.2179
C(C(=O)C=O)O,0.1563
CCC(NC=O)C#C,0.2733
CC(C)(C(=O)C=O)OC,0.1593
CC1(CO)CCC1=NO,0.2466
CC1CC1C1CC(C)O1,0.3294
O=C1C2CC2C1C#C,0.2208
CC(C)(CCC1CC1)O,0.3254
CN1C=NC(=N)C(C)=C1,0.1897
OC1(COC1C#N)C=O,0.2208
CC1CCCC1(C)C=O,0.2293
CC1CC2CN2CC1O,0.277
O=C(CC1CO1)C1CC1,0.2333
CC1CC2CC2C1(C)O,0.3297
COCC12CCC1CC2,0.3299
CC1C2C3CC(C)C1C23,0.3302
O=C1C2C[NH2+]C2[C-]1C#N,0.1793
CC1OCOC1CC#C,0.307
CC1(O)CN2CC2C1=O,0.2119
OC12CC1C1OCC1C2,0.3134
CCN1C=CC(C)C1=O,0.2079
CC(O)C1NC(=O)C1C,0.2778
CCC1CC11CC(O)C1,0.334
CC(=O)C(C)(O)C#C,0.2192
CN1CC11CC(O)C1,0.3024
O=CC12CC1C=CCO2,0.213
COC1CN2CC12C#C,0.2527
CC1C=CC2OCCC12,0.2619
CC1(CC2CC2O)CC1,0.3314
CC1CCC1C#N,0.3306
CC12CC1C(CO2)C#C,0.28
CC1=NNN=C(N)C1=N,0.1668
c1c(c(no1)C#N)CO,0.22
CCC1C2CC(CO)C12,0.323
O=CC12CCC1N2,0.2211
CC1(CCOC1=N)C#N,0.273
N#CC1C2OC2C2OC12,0.3128
O=C1CC2C3NC3C2O1,0.2716
CC1=NC(CO1)C1CC1,0.2686
CC#CC1C2COC12,0.2766
NC1(C=CC2CC12)C#N,0.2401
c1c2c(ncn1)nco2,0.1988
CC(C#C)C1(CO1)C#C,0.2812
CC1(O)CC2(CO)CC12,0.3124
CC1CC(O)(C#C)C1=O,0.1982
OC1(CC1C1CN1)C=O,0.2019
Cc1c(ccc(=O)[nH]1)N,0.1577
CCOCC(O)C1CC1,0.3258
CC(CO)CC(C)(C)O,0.3108
CC1(N)C(N)C1C#N,0.2657
C(C=O)OCC#CCO,0.2282
ON=C1CC2C(O)C2C1,0.2373
OC1=CNN=C1C1CO1,0.2291
CC12OC3CN4C1C2C34,0.2698
CC1OCC2CCOC12,0.3119
O1C=NC2C3C4C3C2C14,0.2549
OCC1(CN1)C(O)C#N,0.2887
CC1CC2CCC=C2C1,0.2498
CC(=N)OC1=NNC=C1,0.2453
CNC1C(OC1=O)C#N,0.2393
CN1CC1C(O)C=O,0.1954
C1COC(=O)NC(=O)N1,0.2735
OC1(CC2NC2C1)C=O,0.2164
CC1NC(=O)C2CC12O,0.2634
OCCC1CC2(CC2)O1,0.3048
CN1C=C(N)OC1=N,0.2199
OC12CC1C(=O)C21CC1,0.2286
C(C(=O)N)NC(=O)C=O,0.1775
CCC(C)(CC#N)C=O,0.2248
COC1(C)CC2OC12C,0.3244
CC#CC1=CNC(=N)O1,0.1776
OCC(O)CCOC=N,0.2824
CC1NC11COC1C,0.3092
CCOC(C)C#CC#N,0.2282
CC1C2C(N)C(C#N)N12,0.2633
CC1(O)C2COC12C=O,0.2117
CN(C=O)C1CC1C#N,0.2632
CCc1c(ocn1)OC,0.2297
OCC12CC1(CO2)C#C,0.2606
CN=C1NC(=N)C(C)O1,0.2435
OCC(O)C1CC(=O)N1,0.2763
NC1=NC2C3OC1C23N,0.2226
Cc1c(cc(n1C)O)O,0.2275
CC1C2CC=C(C=O)C12,0.1896
C12OC34CC(C3)C4(C1)C2,0.332
OC1(CC1)C1CC(=N)O1,0.2871
CCC1(O)C2CC1C2,0.3285
CC1C2C3CC2C2C3N12,0.3286
CC([NH3+])C1CC1C([O-])=O,0.2698
NC(=[NH2+])CC(CO)=N[O-],0.2083
O=CCC1CCC11CC1,0.227
N#CCCC1CC=CC1,0.2654
CC1(CO)CCOC1=N,0.2717
CC(O)CN1N=CC=N1,0.2469
CC1CC(C#N)C2NC12,0.2943
OC1(CCC1C=O)C#C,0.2198
OCC12CC3OC1C3N2,0.2939
CC1=CCCC(=NO)C1,0.2502
CC(C(O)C=O)C1CN1,0.2014
CCC(O)(COC)C#N,0.312
CN1C2CC(O)C(=O)C12,0.1973
c1c(c(=O)[nH]nn1)F,0.188
CC1C2CC1C1C(O)C21,0.3124
O=C1COC2CCC2C1,0.2129
CC1=CN(CCC1)C=O,0.2101
OC12CC1(CCC2)C#C,0.2756
CC1CC2OC2(C)CO1,0.3352
O=C1C2CC2NC1C#N,0.1999
OCCC(CC#N)C=O,0.2244
CCC1C2OC2(C)C1O,0.3238
c1c2c([nH]c1O)COC2,0.2372
O=CC1(CN1)C1CCO1,0.2136
CCN(C)CC(=O)C#N,0.1539
Cc1ccnn1CCO,0.2541
OC(CC#C)C#CC=O,0.2005
CC(C)(C)C#CC(=O)N,0.2338
CCC1C2OC2C1C=O,0.2131
COc1c(=O)ccon1,0.1923
CC1C2C=CC1N2C,0.2141
C1C2C3C4CC=C3C2N14,0.1582
CCOc1c([nH]cn1)C,0.2198
CC1C(C)C1(C=O)C=O,0.2112
CC1CC11CC(=O)CO1,0.2179
O=C1C2CC3C2C13C#N,0.2422
CC1CCOC(=O)C=C1,0.2199
NC1=CNC2=C1N=NO2,0.1197
CC1(O)CC1OCCO,0.3167
CCN1C2CC2C1=O,0.249
C1C2(N1)COC(=O)OC2,0.3155
C#CC1COCCOC1,0.2962
COC(C=O)C#CCO,0.2039
CCCC(=N)OCC=O,0.2299
O=C1NC2CC2(O1)C#C,0.2704
Cc1c(c(c[nH]1)O)C#C,0.2057
CC(C)(CC#N)NC=O,0.2755
CC1CC(=O)OCC=C1,0.2545
CC#CC1CC2CN12,0.265
C(C1CCC=C1)N1CC1,0.2581
OCC(O)CC#CC#C,0.2281
CC1OCC1(C)CC#N,0.2829
CN=C1OC=NC(O)=N1,0.183
CC1=C(C(=O)N(C1)C)C,0.2173
CC(C)CC(C)C(C)=O,0.2298
N=COCC1OCC=C1,0.2402
Cc1c[nH]cc(c1=O)F,0.1965
CC(O)CC12CCC1N2,0.3157
c1cc(cnc1)CC=O,0.2129
COC(C)C1(CC1)C=O,0.2341
CC1C=CC2C(O)C12O,0.2268
COC1CC(O)C1(C)C,0.321
Cc1c([nH]nc1O)O,0.2554
CC(O)C(=N)OCC=O,0.213
CC1=CC(=O)CCC1O,0.1884
CCC(C)(C)CCC=O,0.2295
OC1C2CC1CC=CC2,0.2712
OC12C3CC1NC2=NC3,0.1938
OCC12CNC1C(=O)N2,0.2415
C1CC2(C1)C(=O)C=CN2,0.1855
c1c2c(on1)OCO2,0.2038
CC1OC11CC2OC12C,0.3278
CC1C2COC=NC12C,0.2529
C1CC12C(=O)COC2=O,0.2135
CNC(=O)C(C)OC,0.2756
O=C1CC2NC12,0.2224
C(c1c(non1)N)O,0.2125
CC1(O)C=CC2NC12,0.2417
CC(O)C12CC3C(O1)C23,0.2994
CC(=N)N1CCC1=O,0.2379
C#CC1COCCC=C1,0.247
O=CC1C2CC1C(=O)N2,0.2035
CC1(O)CC2CC(C1)O2,0.3115
OCC12CCC1OC2=O,0.276
C#CC12OC3CC1CC23,0.2588
CC1C2CCC1C21CO1,0.3355
CCNC1(C)COC1=N,0.2555
N#CCC1CN1,0.2878
CC1C=CC2CC2C1=O,0.2153
C#CC(=O)CC#CCO,0.1891
CN1CC1C1(CO)CN1,0.302
c1c[nH]cc(c1=NO)O,0.1707
Cc1cccnc(=O)c1,0.1675
N=C1NC(=CC1=O)C#N,0.1384
c1c(ocn1)CC(=O)N,0.2272
CN=C1C(=CC(=O)N1)N,0.1726
CC1=CC(=O)NC(=N)O1,0.2086
CC1(CC1)c2cnno2,0.2211
C#CC1N=COC11CC1,0.2591
CC1C(C#N)C1C#N,0.2968
C#Cc1cn[nH]c1CO,0.2243
CC1N=CN2CC12C#N,0.2444
OC1CC11C2NC1C2O,0.3138
CCc1c([nH]c(n1)O)C,0.2441
CN(CCO)CC(=O)N,0.2538
CC1(C)C2CN1C2C#C,0.2526
C1OC1C1=CCCOC1,0.2463
[O-]C(=O)C12CC1NC=[NH+]2,0.2396
CC(O)C1C(O)CC1O,0.3027
CCC#CC(CO)C=O,0.2168
OC1C2C3C2C1C3O,0.3102
CC1(C#N)C(O)CC1=O,0.214
O1C2C3C4C5C4C(C13)C25,0.31
CC12COC=NCC1O2,0.2586
Cc1conc1COC,0.2458
CC1CCCC2(C)OC12,0.3358
COC12CC1(O)C1NC21,0.3096
CC1C(=O)OC1(C)C,0.2795
CC1NC(=O)C(O)C1=O,0.2131
OC(C#N)C1=NC=NO1,0.2547
OC1CCC(=O)C1C#N,0.2237
Cc1nnn(n1)CCO,0.2572
C1OC2=NC3CC(C3)C12,0.2505
CC(O)C1=CN=C(O)N1,0.2394
c1coc(n1)OCC#N,0.2366
CC1NC(=O)C(C=O)=C1,0.1688
C#Cc1ccc(cn1)O,0.1911
CC12OC=NC1C1CC21,0.2673
NC(CC(N)=O)C#N,0.2578
OC1COC2C3NC3C12,0.295
OC1COC1=N,0.284
C(C=O)C(=O)CO,0.2114
N=COCC1=NC=CN1,0.2279
CCc1cc(c([nH]1)O)O,0.2232
N#CC1C2C3C=CC1C23,0.2367
Cc1nc(cn1C)NC,0.2121
C1CN(C(=O)C1=O)C=O,0.1562
CC12CC3C4C(OC13)C24,0.3314
CC1=NCCC(CO)O1,0.2711
CC#CC1(O)CCC1C,0.2793
N#CCC1(CC1)C1CN1,0.2825
CCC12CCC1C(=O)O2,0.2778
CCC1(C)COC1=NC,0.2822
CC1C2CCOCOC12,0.3202
CC12COC1C1CC2C1,0.3228
CC(C)Cc1ccn[nH]1,0.2558
CC(O)(CCO)CC#C,0.2988
CN1C2C3NC2C13C,0.2871
CC12CC3C1C2C3=O,0.2444
CCC1C2CC2C1=O,0.2253
O=COC1CCNC1=O,0.2563
CCC12CN3CC3C1N2,0.2803
COC(=O)c1ncno1,0.2216
c1conc1OCC#N,0.2557
CCc1cnc(o1)C#N,0.1995
OCC12CC3CC(C1)N23,0.2808
CC12OC3(CNC13)C=C2,0.2049
COC1CC(=O)C1C#C,0.2144
CC12NC1C1C2NC1=O,0.2545
CCC(C=O)C(C)CO,0.2256
OCC1(O)CCCC1O,0.3186
CCN1CC11CC2NC12,0.3016
CNc1c([nH]c(=O)[nH]1)O,0.2224
C(c1c(oc(=O)[nH]1)N)O,0.218
CC12CN1C(=O)C21CN1,0.2199
OC1C2NC3(CC3)C12O,0.2922
CC(CO)OC(C)C#C,0.2907
[NH3+]C(C#CC#C)C([O-])=O,0.2211
C1COCCNC(=O)N1,0.2894
CC(C)C(O)C1CN1C,0.2922
O=C1NCC2CN3C2C13,0.2522
C1CC12C=C(CO2)CO,0.2285
O=CCC1CCC1C=O,0.2167
NC1=NC2C3NC2C3O1,0.2644
COCC12CCC1O2,0.3289
C1CC23CN4CC(C24)N13,0.2789
CCCC1=NCC(=N)N1,0.2307
CNC(=O)C(=N)NC=O,0.2054
CCC12NC1C(=O)C2C,0.2158
OCC1C2OC1C2C#N,0.2762
CC(CC#C)C(C)=NO,0.257
CCCC(O)(C=O)C#C,0.2147
c1c(n(nn1)CCO)N,0.228
CC(=O)N(C)CC#N,0.2707
C1CC23COCC12N3,0.3075
CC#CCC1CC1C=O,0.2267
CC1OC1C1CC=CC1,0.2649
CC1N=COC1(C)C,0.2714
CCCCC(C)C,0.3858
CCC(=N)NC(=O)C#C,0.2018
C#CC(CC=O)C#C,0.2211
CC1=CC2N3CC2(C)C13,0.2113
CCC(C)NC(=O)C#C,0.232
CCC1COC1(C)C=O,0.2143
CC(=O)NCCOC=O,0.2636
CC1(CO)CC2(CO2)C1,0.3211
O=C1OC2CC12CC#N,0.2751
CCn1c(c(cn1)O)N,0.2283
C1OC2C=CC3OC3C12,0.232
CC1(C)C2OC3C2OC13,0.3007
Cc1ccn2c1NCC2,0.23
O=C1CC2C(CC12)C#N,0.2171
COC(=O)c1c[nH]nc1,0.2391
CNC1(COC1C)C#N,0.2669
CC1OCCC11CO1,0.3221
CCN1CC(=O)C1C#N,0.2074
CC1C2CC(=O)C12,0.2297
CC(O)C1C2NC1C2O,0.3051
CC1C(CC1(C)C)C#C,0.3031
Cc1cc(=O)cccn1,0.1522
C#CC1=CC2CC(C1)O2,0.1986
CCOc1cnccn1,0.1989
CCC1OCCCC1C,0.3221
O=CCN1CC1C#N,0.2261
Cn1ncc(=O)c(n1)O,0.176
Cn1c(cnn1)OC=O,0.2318
COC1C2CN2C11CC1,0.3085
Cn1ccc(=O)nc1,0.2015
C1CC2(CC2)NCC1=O,0.1992
OC12CC34N=CN(C13)C24,0.2134
COCC(=O)C(=O)N,0.1788
CC12CC(=O)C1(C)CO2,0.2165
CC12CC3C(CC13)C2=O,0.2258
FC(F)(F)C1CO1,0.3642
CN1CC2(OCC12)C#C,0.2336
CCCCNC(=O)C=O,0.1771
C#Cc1ccc(=O)on1,0.1678
NC1=NC2CC2OC1=N,0.1907
c1cc(c(cc1N)N)N,0.1909
CCC1=CC2(CO2)CC1,0.2464
CCCOCC1CC1C,0.3363
CC(C)C1OCCC=C1,0.2632
C1C2CN3C=CC=C3C12,0.2329
C1COC(=N1)C(=O)C=O,0.1514
COC1C=CC2C(O)C12,0.2276
CC(CO)C(=O)CC#N,0.2246
CC12CCN3CC1(O)C23,0.2831
CC1OC1CC(C)(C)C,0.3331
CC1(CO)CCC1O,0.3043
CCC(C#N)C(=O)C#C,0.2055
O=C1C=CCCC1C#N,0.1925
C1CC1C(=O)NC2CC2,0.2707
CC1(C)NC1(C)CC=O,0.2154
CC(C)([NH+]=CN)C([O-])=O,0.2442
OC1C2C(O)C1N2C=O,0.2521
CC1C2C3CC2CC1C3,0.3509
CC1(O)CC1(O)C#N,0.2822
O=C1C(NC11CC1)C#C,0.2052
CCc1cnccc1C,0.2296
CCCN1CC1C#N,0.2689
CNC(CCC#N)C#N,0.2676
C1OC2C1OC21COC1,0.2975
CC1CCC(C)N1C=O,0.264
COC1C(C)CC=C1C,0.2601
CC1=CC(F)=COC1=N,0.1615
OCC1C2NC2C1C=O,0.217
CC#CC1COC(=N)N1,0.261
OC12CCC(C1)OC2,0.3042
O=C1OC=NC2CC1C2,0.2264
CC1CC1C([NH3+])C([O-])=O,0.2655
CNc1[nH]nc(n1)C#C,0.212
CC1C(O)C11CCC1,0.308
C1CC(C1)C1C2CCC12,0.3312
COc1ccnc(n1)N,0.2093
CCc1ncn(n1)C,0.2636
OC1C=CC2=CON=C12,0.2019
CC1C(=O)C=CC1(C)C,0.1917
CCC12CCC1CC=C2,0.2604
CC1CN1CCC=O,0.2119
COC(C)C12CCC1N2,0.3277
c1cc2c[nH]cc2nc1,0.1586
CC1COC11CCC1=O,0.1959
CC1CC2(COC2)C1O,0.2957
C#CC(=O)N(C=N)C=N,0.2009
OCC1=CC(=N)N=NN1,0.1695
C1OCC2C3OC2C13,0.3097
C1C2OC34CC(C3)C1C24,0.2794
C1CC(=O)CN=COC1,0.2146
c1cncnc(c1=O)O,0.173
CC1CCOC(=N1)C#C,0.2262
CC(N)C(NC=O)C#N,0.2589
CC1CCC1(C=O)C=O,0.2012
CC12CC(O)C1C1CN21,0.2792
CC(C)C(O)C(C)CO,0.3236
CC(=O)C1(C)OC2CC12,0.2184
CC1=C(CC(=O)N1)CO,0.2087
CC(N=C(N)C=O)C#C,0.187
CC(O)(CO)C1CCO1,0.3176
COC1C2CC1COC2,0.3355
C1CC23OCOC2C3O1,0.3053
CCC#CC1OCC=C1,0.2523
CN1C(C)(C)C1(C)C=O,0.2067
C(=O)Nc1c(onn1)N,0.1919
CCC1C2C1C(C)C2C,0.3297
CC12CC1OC(=N)OC2,0.2863
c1c(c(c([nH]1)O)O)CO,0.2133
NC(CNCC#N)C#N,0.2695
CCC1CC2OC(=O)C12,0.2777
CC1OC2CC3OC3C12,0.3149
N=CN1C(C=O)C1C#C,0.1924
C#CCCCCC#C,0.3106
OCC#CC1CC(=O)O1,0.2753
CC1C2CC1C(C)(O)C2,0.3303
CN(C)c1ccncn1,0.2017
CC12CN3C1C2(N)C3=O,0.2436
CC#CCC12CCC1N2,0.297
CNC(=O)C(C)CC#N,0.2742
CC1=CCc2n1nnc2,0.2127
O=C1C2C3CC2OC1C3,0.2018
COC(C)CNC(C)=O,0.2788
OC1CCC1(C=O)C#C,0.2064
COC1CC2NC2C1=O,0.1923
CC(O)CC1(C)CN1C,0.2833
N=C1NC(=O)COC1=N,0.2087
CN1CCC2CN2C1=O,0.2766
c1c(c(c(nn1)F)N)O,0.2041
OCC(=O)C1C2CC1C2,0.2299
CC12CC3OC4C1N2C34,0.2924
CC(C)(C)C(=O)N,0.2747
NC(=O)N1C=NC2CC12,0.2245
C1C2C3OCCCC1C23,0.3162
C1C(CO1)(C#CCO)O,0.2635
Cc1nc(no1)C(C)C,0.2623
O=C1OC2CC(C2)C1=O,0.1818
CC1(O)CNC(=O)C1=O,0.1668
O=CC1CC2NC12C#N,0.2094
CCOC1=NCCC1,0.2814
COCC12CC1C1NC21,0.2822
CC1C2CC1C2=O,0.2511
O=C1NC(CC#N)C=C1,0.2114
COCCC1OC2CC12,0.3204
CC1(C)C2CC11COC21,0.2925
C#CCC(=O)C(F)(F)F,0.2186
C1C2CC3C4OC2C1C34,0.3073
CCC12C3CC1CCC23,0.3206
CC(=O)C(C)(C)COC,0.2293
c1(nnn(n1)C(=O)N)O,0.2107
C1OC1C1COC1,0.3292
CC12CC(C1)NC2C#N,0.2735
CC1C2CCC(=O)C12C,0.2237
CC12CCC3C(C1)OC23,0.3176
OC1CC(CC=C1)C#C,0.2575
CC(C)CNCC#N,0.2697
NC1=C([O-])C(C[NH3+])=CO1,0.2017
CC1(C)CCC(O)C1O,0.2955
CC12C=CC3C(N13)C2=O,0.1893
N=C1CC(CCC#N)O1,0.2916
C1C(CO1)OC=O,0.2637
COc1c([nH]c(n1)N)N,0.2227
CCC(=NC)NC(=O)N,0.2429
CNC1=C(OC)ON=N1,0.1704
CCC1CC(CO1)C#C,0.3028
OC12CN3C1CCCC23,0.3087
Cn1ccc(c1C#C)N,0.1863
CC1=CC2(C)CC3C1N23,0.2206
OCC(O)C#N,0.2839
O=CCC1C=CNC1=O,0.1982
C#CC1=CC=CCC=C1,0.1652
CC1N2CC(C#N)C12C,0.2664
CCC12CC1(CN2)C#N,0.2606
CC1N=COC2(C)CC12,0.2687
CC1CC(C#N)C1CO,0.2859
O=CCC12C3CN1CC23,0.2092
CC1(CC2(C1)CCO2)C,0.3107
OC1COC2CCC2C1,0.3097
CCC1CC(=O)C1,0.223
OC1=CC(=N)C(F)=NN1,0.179
OC1C2NC(=O)C1C=C2,0.2163
CCC1C2CC3OC3C12,0.3273
CCCC#CC(=NO)C,0.2031
C1C2NC22C=CCOC12,0.2382
[NH3+]CCOC(=O)C([O-])=O,0.2231
COC(C#N)C1COC1,0.2682
NC1=C(OC(=N)N1)C=O,0.1679
OCC1=CCC2OC12,0.245
CN1CC(C)(N=C1)C#N,0.2368
O=C(C#N)C1C2CCC12,0.1918
CCN1C2CC(O)CC12,0.2843
c1nc(nn1C=O)O,0.2012
CC1CC=CC11CN1,0.2462
CC(C#N)C1=NON=N1,0.249
Cc1cc(nn1C=O)O,0.2012
CC1OCOCC2OC12,0.3435
CC(C)(C)OCC#C,0.2883
C(CCO)CC(=O)C=O,0.1568
NC1=NC(CC1O)C=O,0.2083
CN1N=CC(C)=NC1=N,0.1525
CCC(C)C(C=O)C=O,0.1949
COC12CN3C1CCC23,0.3246
COC12CC3NC1C23O,0.2749
CCC1C(C=O)C1C=O,0.2119
CC(O)CCC1CC1C,0.3279
N=COC1CC1OC=O,0.2779
c1cc(n(c1)C=O)C#N,0.182
COCC#CCOC,0.2845
OCC1C(O)CC1C#C,0.2958
CC1OCC2OCCC12,0.3085
CC(C)(CCC#N)C=O,0.227
C1NC2=NCC3OC1C23,0.2265
OC12CC3C(CC13)C2,0.3266
O=CC1C2CC2C11CN1,0.2178
C1CC(O1)C1=CC=NO1,0.2313
C1CCC(=O)COCC1,0.2061
O=C1C(CC11CC1)C#C,0.2094
CC12CC3CC1(O)C23,0.3025
OCC1CC2OCC2=C1,0.2429
c1c2c(no1)CC=CC2,0.2384
OC1=CC=C2C3CC3N12,0.2079
C1OC2C1C1C3CC2C13,0.3146
CCCc1c(cco1)O,0.22
OC1C2C1C1C2OC1=N,0.2757
OC1C2COC2C11CC1,0.3014
O=CC1CCOC=N1,0.2194
C1C2CC3=CNC=C3C12,0.2415
CCC(C)(OC=O)C#N,0.2769
CN1C2C3NC2C13C=O,0.1882
C1CC23CC(C2)OCC13,0.324
CN=C1OC=NC=N1,0.1778
OC1C=CC(=O)C11CN1,0.1772
CC1C2C3OC3C(C)C12,0.3261
C1CC1C12CC1C=CC2,0.2463
O=C1C2CN3CC2CC13,0.2194
CC(=O)NC1=CCCC1,0.2121
CCC12NC3C1N(C)C23,0.2808
OC1CC2(O)CCC2=C1,0.247
CC1=CC=CCCCC1,0.2023
CCc1conc1C,0.2487
OC1C2CCOC12C#N,0.271
OCC(C=O)C(O)C#N,0.2236
C1C(=O)CN1CC#N,0.2181
OCC12CC1OC2C#C,0.2596
CN=C1NN=CN=C1,0.1524
CC1(CC(O)CO1)C#N,0.2969
C1OC11C2CC1CCC2,0.3348
O=C1CC2NC12C1CN1,0.2086
C1C2C1C1C=CCOC21,0.2559
COCCC1(CO1)C#N,0.2642
CC1OCC1CC1CC1,0.325
Cn1c(ccc1O)C#N,0.1982
CC(C=O)C1=CON=C1,0.215
CC1(O)C(NC1=N)C#N,0.261
CC1C(C=O)C1C=O,0.2123
CC1C2COC1(C)C=C2,0.2485
CCC1=NC(C)C(=O)O1,0.2476
C1CC11C2CC1O2,0.3214
CC(O)CC1C(C)C1O,0.3122
c1(nnc(o1)N)N,0.242
C1CC(=O)NCC1=NO,0.2387
CCC(C)C1CC2OC12,0.3266
CC1COC1C1(C)CC1,0.3206
CCC1(C)OC11COC1,0.3165
c1c2c(co1)CCC2,0.2343
CC1NC11CC=CC1=O,0.1926
CC1=C(C)C(O)CCC1,0.2496
NC(CO)(C#N)C1CO1,0.2842
C1C2OC3CN4C2C1C34,0.2782
O=C1C2CC1CC(=O)C2,0.2033
CC1N2C3C4C3C1(O)C24,0.2844
C1C2=C(CO1)COC2,0.2477
Cc1cnc(nc1)C#N,0.2022
CCCOC1C(C)C1C,0.313
