smiles,gap
C1C2CC34CC(C3)C1C24,0.312
CC1CC(O)COC=N1,0.2575
ON=C1CC(C1)C#N,0.2473
COC1CCOC1(C)C,0.3202
CC1OC2COC2C=C1,0.2511
C1OC2C3C4OC13C24,0.2964
CC(OCCC=O)C#C,0.2278
ON=C1COC(=N)C1O,0.2416
CC1OCCC=CC1O,0.2529
CC1CCC2CC1(C)C2,0.3481
CC1(C)C2CC(O)C12,0.3197
CC1=NC(F)=CNC1=N,0.1496
NC(=O)C1(N)C2CC1O2,0.2577
C#CCc1ccno1,0.2446
CC1(C)CC1C(=O)CO,0.2372
CCC1OC(=O)CC1=O,0.2105
CC1(O)C(O)C1C#C,0.275
CN=C1OCC11CCO1,0.2576
CC(=NCCO)OC=O,0.2359
O=CC1CNC1CC#N,0.2105
CC1CCC2(OC12)C=O,0.2213
CC1(CC1)OC1CC1O,0.3169
COC1C(C)C1(C)OC,0.3102
CN1C2CC=C(CO)C12,0.237
CCCC1(C)CN2CC12,0.3082
NC(=NCC[NH3+])C([O-])=O,0.1964
CC(C)c1cnc(o1)N,0.2319
OC1(C=O)C2CCCC12,0.2172
COC(=O)n1cnnn1,0.2347
CC1=C2C(O)CC2CC1,0.2366
N#CC#CC1C2CC1O2,0.2139
CC12C3CC1C=CC2C3,0.2487
CC(C)(C)CC#CC=O,0.2055
OC1CCCC1OC=O,0.2765
CC1CC2(C)OC(=N)C12,0.2819
CC12OC3(CC1C23)C#C,0.2523
CC(C=O)C(=NO)C#C,0.193
COCC1OC1(C)C#C,0.2861
CCC1(O)CC1OC=N,0.2708
CCC(COC)C#N,0.3058
N=C(C=O)N1CCC1,0.1712
NC1C(C#N)C1N1CC1,0.2692
OC1C2C1C1C=CCC21,0.2542
CN1C2C1C1C3OC1C23,0.3075
CCC1N=C(C)NC1=N,0.2299
N=C1CCC(=O)CO1,0.2186
COC1CC2N=COC12,0.2638
O=CNCC1NC1C#N,0.2692
CC1C2NC(=O)C(C)C12,0.263
CN(C=O)C(C#C)C#N,0.2593
CC(C)C1=CCCC1,0.2597
CC1C2N3CC2(C#C)C13,0.2734
c1cn(nc1N)C=O,0.1896
C1OC2OCCC3C1C23,0.3202
CC12N=CN3C(C13)C2O,0.2231
CC(=O)C#CC#CC#N,0.1657
CC1(O)CC2C3OC3C12,0.3191
CCOC(=O)COC,0.2806
O=CC12CC1NC=N2,0.2088
CC1(OC1(C)C=O)C=O,0.1987
C1CC1C1C2C3OC2C13,0.3082
C1C=CN(C1=O)C(=N)N,0.2062
OCC(C=O)C1CCC1,0.2259
c1c(cn[nH]1)NCC#N,0.2213
C1c2c(onn2)OCO1,0.2134
OC12C3CC(=O)C1NC23,0.2093
N=COC1OCC2NC12,0.2773
CC1OC23CN4C2CC134,0.2454
CN=C1NCC(=O)C1O,0.1896
OC1CCCOC=NC1,0.2538
C1OC2C3CC12C=CC3,0.2407
CC1OC2CC2(O)C1C,0.2884
CN1C2CCCC1C2=O,0.2267
CCC1COC(C)(C)C1,0.3176
c1ncoc(=O)c(=O)n1,0.182
OC1C2OCOC(=N)C12,0.2526
OCC12CC(=O)C1C2O,0.2298
N=C1OC(=O)C2CC1O2,0.2404
N#CCN1CCC1C#N,0.253
CC1C2C3CC2C13C#C,0.2909
CC(C1CC1)C(=O)C=O,0.1523
CC1NC1(CC#C)C#N,0.2805
CCC(CNC=O)C#C,0.28
CC(C)C1OC1C(C)=O,0.2211
c1c(c(no1)N)OC=O,0.2297
OCC12CC(C1)CCO2,0.3211
c1cocc1CC2CC2,0.242
CC1=C(C(=O)NC1)C#C,0.1983
OC12CC3CC1C2C=C3,0.2366
OCC1CC1CO,0.3308
CC1COC(=N)OC1,0.2868
CN1C(=N)C=C(N)C1=O,0.1699
CC1(CCC2NC12)C#N,0.2919
OCCC#CC(O)CO,0.279
CC(=O)CC(O)C(N)=O,0.2212
CC1(CC1)CC#CC=O,0.2054
CCOCc1cnc[nH]1,0.2484
CC1OC23CC(C2)CC13,0.3225
CCC12CN1CC(=O)C2,0.2046
O=C1C2NC1C(=C2)C#N,0.1963
COC12CCC1C1OC21,0.313
COC1C2CC1OCO2,0.3212
CC(NC=O)C(F)(F)F,0.2822
CCC12CC(C1)C(=O)N2,0.2593
C1C2C3OC4C3N2CC14,0.2959
C#CC1C2CN3CC1C23,0.2478
CC12CC(CO)(C1)C2,0.3379
CC(=O)c1c(cco1)N,0.1722
N=C1CC(O1)C1CCC1,0.2888
CC12CC3CC1C3O2,0.3313
CC1OC11C=CNC1=O,0.1934
COC1(C)OCC2OC12,0.3392
C#CC1=CCOCC1=O,0.1752
CC12CC3CC1C23C#N,0.2718
CC1OC1(C)C(O)CO,0.3306
C1COc2c1onn2,0.1841
OC1C2CC1O2,0.3019
CCCC1CCCC1C,0.3672
CC(C)(O)C(C)(O)C#C,0.2965
COC1(C)CC1(O)C#C,0.2686
OC1C2N=CNC12C#C,0.2324
CC1OC1C1CC(O)C1,0.3289
CC1=CC(=NO)C2NC12,0.187
CC1C2(C)NC2C11CO1,0.2975
COC12CC(C1O)C2O,0.314
OC12CC=CC11CC2N1,0.2298
CC1C2OC2CC1(C)O,0.3302
CN(C)C(=O)C(=O)C#C,0.1664
O=CCCC1OCC=C1,0.2226
CC1CC2(C1)NC2CO,0.3166
c1c2n(nn1)C3(C2)CC3,0.2591
c1c(n[nH]n1)NCCO,0.2132
CN1N=CC=C1C1CO1,0.2406
CCCN=c1[nH]nn[nH]1,0.1957
O=C1C2CC1C(=O)C=C2,0.1843
CCC1N=C(C)OC1=O,0.2469
OC1CC2OC2(C1)C#C,0.2763
c1cnc(c(n1)C=O)F,0.1687
OC12C3C4C3C1N1C4C21,0.2821
O=C1C2CC3OC2OC13,0.2222
OCC12CC(C#C)C1N2,0.2912
CC1(O)C2C3OC1C23,0.2989
CNC1=NC(C)(C)CO1,0.2743
CC12OC3=NCC1C23N,0.1535
CCc1nc(cn1C)C,0.2403
COC=Nc1nnon1,0.2037
CC12C3C4N3C1C24CO,0.2739
CC(=O)Nc1ccco1,0.1995
CCC1OC(=N)C1NC,0.2503
C#CC12CC(C1)N1CC21,0.2726
c1nc(c2n1CCC2)O,0.2244
C(CO)C(=O)OCCO,0.2811
c1cc2c(cco2)nc1,0.1988
CC(O)C(N)C(F)(F)F,0.3273
C1NC11C2CCCC1O2,0.313
O=CN1C2CC(=O)C12,0.2177
CC12CC3C1C(O)C23,0.3133
C1CC12CC=CC(=O)N2,0.2004
CCOCC1CC(=N)O1,0.2781
CC1CC23OC(C12)C3=O,0.2459
CN1C2C1C(C)(O)C2=O,0.1988
NC(=O)C12CC(C1)OC2,0.2663
CCC1COCC1C#N,0.3023
CC1OC2CC2C11CO1,0.3163
CC12CN3C1CC(=O)C23,0.2167
CC12C(O)C1CC2C#C,0.2853
N=C(C#N)N1CC1,0.217
c1c[nH]nc1OCCO,0.2477
c1c(onn1)N=CN,0.1832
c1c(c(n[nH]1)C(=O)N)N,0.1867
CCC1(CC1)CCC#N,0.3194
C1CN(C(=O)CN1)C=O,0.1955
CCC(C#N)C(O)C#N,0.3045
CC1C2NC2(C)C1(C)O,0.2962
C1C2CCC3=C2N1C=C3,0.1937
Cc1ccc(nc1F)N,0.1988
Cc1cnnnn1,0.1686
CC1OC(=O)COC1=N,0.262
N=C1OCOCC1=O,0.1858
CCc1cnc(nn1)O,0.1638
CCC1(C)CC1(C)C,0.33
OCC1C(O)C2COC12,0.2926
CCC#CC1C(O)C1O,0.2665
O=C1C2C3N2CC13C#N,0.2228
NC12C3NC(=O)C1OC23,0.2317
CC1OCCC2OCC12,0.313
O=CC12C3CC1CCN23,0.2187
COC(C#C)C1CC1C,0.2985
CCCc1ncno1,0.2622
CC1C2COCC12,0.327
OC12CC1C1(CC21)C=O,0.2015
OC12CC1C(=N)OC2=O,0.2435
CC12CCC(C)(O)C1O2,0.3207
N=C1ON=C(C=C1)C#N,0.1569
CCCC1=CCC2NC12,0.2464
CC1CC=CC(CO)C1,0.2649
CC1C2OC=NC(C)C12,0.2704
CCC1=CCC2OC12C,0.2425
C1OC23CC4OC2C4C13,0.2969
C1C2CC11OCOCC21,0.3444
CC1C2C(O)C1C2(C)C,0.328
CC1C=C(C)C2CC12,0.2458
Cc1c(c(oc1N)O)C,0.2254
CC1(C)C2C1C1(C)CN21,0.2831
C1OC2C3CCC12N3,0.2701
OC1C2NC1(C#C)C2=O,0.2237
CC(=O)C1CC(N1)C#N,0.2186
OC1(CC1(O)C=O)C=O,0.1972
CC1C2CC(C2)C1=O,0.2258
N#CC1CC11CN2CC12,0.2686
O=C1O[C-]2CC[NH2+]C2=C1,0.1558
COCCC(C)CCO,0.3289
O=C1CC2NC2C11CN1,0.2164
CCC1C2CC1(C)O2,0.3143
CC1(CO1)C1COC=N1,0.2699
OC1C2OC3CC3C12,0.3115
c1c2c(c([nH]1)O)NCC2,0.2256
CC(=O)C(O)CC#N,0.2377
CC1C2C3CC1(O)CC23,0.3249
CC1NC11CCC2NC12,0.3059
CCC1N=COC1C,0.2681
CC1(C)OC1CCC=O,0.2287
c1c(c(=O)[nH]c(=O)[nH]1)N,0.1741
CC(N)=[NH+]C1=CC=N[N-]1,0.1608
N=C1OC2C3CN(C3)C12,0.2554
CC1(C=O)C2NC1C2=O,0.2081
CNC(C=O)C(C)C#N,0.1988
CC1(C)C2NCC12C#N,0.2508
CC1C2OC2C11CC1,0.3402
CC1OC11CNC1C=O,0.2111
CC1C2CC1C(C2)=NO,0.2573
CC1CC2=C(C1)C=CN2,0.238
CCN=COC,0.2729
CC#CC1C(O)CC1O,0.2894
CC(C)(CCC#N)C#N,0.3408
CC(C)C1(O)CC=CC1,0.2661
COC12C3CC1(O)CC23,0.2941
Cc1cc(nc(n1)F)O,0.2311
CCCC1COC(C)O1,0.3432
O=CC1C2CC2C1C#N,0.2143
OC1C2C3C4N=C1N2C34,0.1881
Cc1c(=O)c(con1)N,0.162
CC1CC1C1CC(=O)C1,0.2216
O=C1OC2CCC3C2N13,0.2784
OCC1C2C3CC2C13O,0.3062
O=C1CN2CC3CC3C12,0.2019
c1c(c(=O)[nH]cn1)C#N,0.1769
OC(CN1CC1)C1CO1,0.3154
c1c(noc1N)CC=O,0.2073
CNc1c(oc(n1)N)O,0.2114
OC1C2(O)CCC12O,0.2926
OCC12CC(O)(C1)C2,0.3286
N=C1ON=CN1CC#N,0.2265
OCC#CCC1CO1,0.2839
CC1=C(CCC1)CC=O,0.2047
NC(=O)CC1CN1C=O,0.2537
NC(C#N)C1=NC=CO1,0.2394
NC(=O)C(O)C1CC1O,0.2757
OC1=CN=C(N1)C1CN1,0.2265
c1nc(nn1C2CC2)N,0.2269
C1CC(=O)C(=C1)CO,0.1997
OCC1=CC2C3CC2C13,0.225
[NH3+]C1CC2(CC12)C([O-])=O,0.1161
CNc1c(n[nH]n1)CO,0.2081
CC1C2CC1N2CC#C,0.2687
OC1CC2CC=CC2=C1,0.1942
Cn1c(c(oc1=O)N)N,0.2354
Cc1cc(=O)ccn1C,0.2015
CCOC1C2CCC1O2,0.3232
CCC1(O)CC2NC12,0.2953
CC1CC2(CC2)OC=N1,0.2665
COC1C2CCC1C2=O,0.2202
CC1C=CC2=CC=CN12,0.1747
NC1=[NH+]C(=N)C=N[N-]1,0.1772
COC12CC1N(C)C2,0.2952
CCC(=O)C(C)(O)CO,0.228
C#CCC1(CC1)OC=O,0.2711
C1C2CC1C1NC1C=C2,0.2426
Cc1cc(oc1C)C=O,0.1783
CC1CC2OC(C1)C2O,0.2992
CC1C2N3C1C(O)C23C,0.3059
CC12CCC11OC2C=C1,0.2204
CC1(C)CCCC1C#C,0.3078
CC1CCC2(CC12)C#C,0.2872
CCN1CC(O)C1C#N,0.2562
CC12CC(=O)C(=O)C1O2,0.1486
C1C2CCCC3OC3C12,0.3356
CC(C)CC(C)CO,0.34
N=C1CC2(CCC=C2)O1,0.2542
CC12OCC=CC1C2O,0.2207
[NH3+]C(C(O)CO)C([O-])=O,0.2621
CC1N=CN(C=O)C1=O,0.2187
C1OC2C3OC4CC12C34,0.2946
CCOC(C)(C)C(C)C,0.321
NC1C2C(O)C2OC1=O,0.2486
CCC(O)(C=O)C1CO1,0.2222
CC1C2CC(C)C1C2O,0.334
c1(c(n[nH]n1)O)O,0.2219
OC1CC2C1=CNC2=O,0.1996
OCC1C2CC3NC3C12,0.3017
CC12OC3CC1(O)CC23,0.3036
OC1C2NC1C(=O)C2=O,0.1417
COC(=O)c1c[nH]cn1,0.2259
CC(O)C1CN1C=O,0.261
CC12COC1C(O)C2O,0.2844
CCN(C)C(C=O)C#N,0.202
Cc1ccc(nc1O)O,0.2033
COCC1CC2(C1)CC2,0.341
Cc1c(n(c(=O)o1)C)N,0.2332
O=C1CC2CCOC2O1,0.2767
O=CCC1C2C=CCN12,0.1932
C1C2C3CC22C=CCC132,0.25
C1CC12CC(C2)O,0.3356
CC1CCCOCC1,0.3243
OC12CC1NC(=O)C2,0.2657
N#CC1(C#N)C2CC1C2,0.3029
CC1C(O)C11NCC1=O,0.2056
C1C2N3CC22C3CCN12,0.1887
ON=C1CNCC1C#N,0.2337
CC1=CC(OC1=O)(C)C,0.2296
CCC(=O)OC=NC,0.2444
C1Cc2c([nH]nn2)NC1,0.2235
CC12C3OC(C1O)C23O,0.293
N#CC12C3CN1CCC23,0.2571
CC(O)C(=O)C1CC1C,0.2338
N=C1N=NN2CCC2=N1,0.1784
CN(C)C(=O)C1CO1,0.252
O=CC1(C#N)C2COC12,0.2162
CC1C2CN2CC1(C)O,0.3045
CCC1(C)CN1C,0.3001
CC12CC1OC(=O)CO2,0.245
O=C1C2C3C4OC2C1C34,0.2316
COCC#CCC#C,0.2804
CN=COCC=O,0.2204
CC12CC3C(O1)C23,0.3119
NC(C#N)C1(N)CCC1,0.279
N#CC12CCC(CC1)O2,0.2916
OC1(CC1)C12CC1CO2,0.2968
C#CC(CCCO)C#C,0.2952
OC(C#N)C1CC(O)C1,0.2888
C1OC11COC11CCC1,0.3119
COCC1CC=CC1=O,0.1908
C#CC1CC=CC2NC12,0.2405
CCC1CC(C#N)C1O,0.2981
C1CC2CCCCC2O1,0.3259
CC12NCC(=O)C1C2O,0.2002
C1C2CC34CC(O3)C14O2,0.2961
C1CC2C3OC3C=C2C1,0.2369
c1c(oc(=O)c(n1)O)N,0.152
CC1[NH2+]CC(=C1)C([O-])=O,0.151
COC1C2C3CN3C12,0.2831
CCCOC1=NCCN1,0.2766
CC12CC1CC2C1CC1,0.3293
CC#CC(NC=O)C=O,0.2122
CC1(NC1C(N)=O)C#N,0.249
CC1CCC=C(C)C1=O,0.1898
CC1(O)CC2CCC12C,0.3168
OC1CC2NC12C=O,0.2098
Cc1c[nH]c(c1C)C#C,0.1996
CC12C3C1C1=CC2N3C1,0.1054
CC1(CO)NC1CC=O,0.2191
COC1CC=C(C)CO1,0.2621
CN(C)C12C3CC1OC23,0.2964
COC1C2CC(O)C12C,0.3169
CCC#CC1CC1C,0.2781
O=C1CC2CC2O1,0.2799
C[NH+]1CC2(CC12)C([O-])=O,0.1695
OCC1CCC(C=O)=C1,0.1936
CC1C2C(O)C(=N)N12,0.2405
N#CC12CC3C4C1C2N34,0.2678
CNc1c(nco1)N,0.2126
O=C1C2CC3CCC2C13,0.2314
CN1C2C3C2C2(CO2)C13,0.3004
OCCC1CC(O1)C=O,0.2127
CCOCC1CC=CC1,0.2646
CC(C)C1C2C3C1CN23,0.3125
CC1COCOCCO1,0.3329
CC12COC1C(N2)C#C,0.2658
CCn1ncc(n1)OC,0.2285
O=C(C#C)C1CC1C#C,0.1906
CC(C)C1OC1C1CN1,0.3305
NC(=O)C1OCCC1=O,0.2011
CC(=O)CC(O)CCO,0.2296
C#CC(=O)OCC1CC1,0.2371
CC1N=COC1C#N,0.269
CC(CC#N)N1CCC1,0.2583
O=C1OC2COC1C2,0.2533
NC(=N)C(=O)COC=N,0.1724
C1CC2=CC=CC=CC12,0.1686
O=C1C2CC1C=CC2,0.2174
OCC12CCOC1C2O,0.3148
CC12CC(=O)C=CC1O2,0.1819
CCC1CC2(CN2)C1=O,0.2045
CC1CNC(=O)C=C1N,0.2088
COCC1CC1(C)C=O,0.2271
C1C=CCc2c1non2,0.2228
CCC1C2OC2C1OC,0.3166
CC(=O)C1OC11CCC1,0.2209
CN1CC1C12CC1OC2,0.2929
OCC1CNCC(=O)C1,0.1968
C1CN1C12C3C4C1N4C23,0.2666
CC#CC1(C)OCC=C1,0.2503
CC(C)OCCC=O,0.2272
CC12CC(O)(C1)CC2O,0.32
CCC1C(C)C1C(N)=O,0.2701
c1c(nc([nH]1)CO)CO,0.2432
CC12CC(O1)C2(O)C=O,0.2079
NC1C=CCOC1C#N,0.2392
C1CN1C(=O)NCC=O,0.2191
C#CC1CCC(=C1)C#N,0.2187
Cc1[nH]cc(c(=O)n1)N,0.1867
CC1OCC=C1CO,0.2509
CC#CCCCCOC,0.3031
c1c(c(c(cn1)F)N)O,0.2141
COC1CN=C(N)C1=O,0.1665
CC12COCC1C2CO,0.317
C1CCC=C(CC1)C#N,0.2166
OC1C2CN(C2)C1C#N,0.2587
c1c(c(n[nH]1)C=O)CO,0.1992
CCCC1(C)C2CCC12,0.3305
CC1(C)CC1(C)OC=O,0.2715
O=CN1CC1C1CCO1,0.2521
C1CC1Nc2nnon2,0.1921
OC1C2CCC1C2C#N,0.3095
COC1C2OC(N)=NC12,0.2628
CC1=CC(=O)NC2CC12,0.2074
Cc1cc(no1)CC#C,0.2453
C1C(=O)NC(=N1)C=O,0.1685
Cn1c(=O)[nH]c(n1)O,0.2529
C1CC1CCOC=O,0.2864
C#Cc1nc2n(n1)CC2,0.2221
CC1(C)CC(CO)O1,0.3191
CN1CC1C1CC1O,0.2992
CC1=CC2OC2C1,0.2422
Cn1ccnc1CCO,0.2443
COC(C)C(C)C(C)O,0.3156
CC1C2NC2C1C#N,0.2779
NC(C#N)C(O)C1CN1,0.2688
Cn1cnn2c1nnn2,0.2354
CC12CCC1CC21CO1,0.327
CC1CC(C)(C1)C(C)=O,0.2296
CC(=O)C1(C)CN1C=O,0.2154
O=C1C2OC3C4C3C1C24,0.196
CC1OC(CO)C1(C)C,0.311
CC12CCOC1C2C=O,0.2167
C1CC(C1)(C#N)C(=O)N,0.2668
C1COCC=CC=C1,0.2048
C(=N)Nc1nc([nH]n1)N,0.2225
CC12CN3C(COC1)C23,0.3096
OC1CC(=O)C1(O)C#N,0.1991
CC1(CC(C1)C=O)C,0.2241
CC1NC11CNCC1=O,0.1924
C#CC1C2CCCN12,0.2577
C(CO)C(=O)C(=O)CO,0.1578
O=C1OC2(CC12)C#C,0.247
CC(C)C(C#C)C#N,0.2982
CCCC1CCOC1=O,0.273
c1c(c(c(o1)C=O)N)N,0.1769
Cc1cc(cnc1O)N,0.1819
CC12CC(=O)N1C=CC2,0.2175
N#CC1NC2C3CC2C13,0.2732
CN=C1NC(=O)CC=C1,0.2053
N=C1C=CC=COC1=O,0.1615
CC([NH3+])C1=NOC(=N)[N-]1,0.2258
NC1(CC1(O)C#N)C#C,0.2454
CNc1cn(nn1)C=O,0.1579
C#CC#CCC=O,0.2075
CC(C)C#CC(C)CO,0.2996
C1OC1C1=CN=NO1,0.2241
CC1(NC1C#N)C=O,0.2222
COC1(C)CCC(C)O1,0.3328
C1CC1(CNC=O)C#N,0.2774
CC1=CC2CC1(O2)C=O,0.1973
c1c(c(ncn1)C#N)N,0.168
CC1(CC(N)=O)CO1,0.2696
CC1(C)NC11COC1=N,0.2632
OC1COCC=CC1O,0.2376
c1nc(c(c(n1)F)N)F,0.2077
CC1=C2CCC2C2NC12,0.2343
CC(CC#N)C(C)C#N,0.3387
OCC12CN1C(=N)OC2,0.2843
CC12CC1C(=O)CC2=O,0.2141
c1c(nncn1)C=O,0.1492
Cn1c2nncn2cn1,0.2046
C1OCC23OC2C=CC13,0.2388
CC12NC(CC=C1)C2=O,0.2203
Cc1c(ncnc1O)O,0.2298
O=COC1=NC2CC2C1,0.2311
OC1COC2COCC12,0.2981
FC1=COC(=N)N=C1F,0.1685
OCCC(O)C#CC#C,0.2239
CCC1CC(O)CC=C1,0.2645
CC(=O)n1ncnn1,0.2129
CC(=O)C1(CN1)C#C,0.2225
CC1CC2CC2C(O)C1,0.3284
CC1(O)C2CC1C(=O)O2,0.2673
CC(NC=O)C#CC#N,0.2206
C(CC(=O)C#N)C#N,0.2117
CC1(CN1)C1(O)CC1,0.307
N=C1OCC2CCOC12,0.2692
C(=O)C(=O)C(=O)C(=N)N,0.1453
OC12CC(C=CC1)C2=O,0.2144
NC1(CC2CCC12)C#N,0.2908
COC(C)CC(C)C#C,0.3075
N=C1CC(N1)(C=O)C#N,0.1909
Cn1cc2c(n1)CCC2,0.2417
CN=C1CN=CN1C=O,0.2154
c1ncnc(n1)C(=O)N,0.1774
OCC1CC2NC1C2=O,0.231
CN1CC2OC(=N)C12,0.2431
CCC(OC)C1NC1C,0.3161
COC1(CC(O)C1)C#N,0.2887
O=C1CC=CCC2OC12,0.2195
Cc1c(oc(n1)O)NC,0.2408
NC1=NOC=NC1=N,0.1923
CC1OCC1(C=O)C=O,0.1997
CCc1ccncc1C,0.2283
NC(=O)C#CCOC=N,0.2298
O=C1COC2CN3C2C13,0.2058
COCCOCCC#N,0.2953
CNC(CO)(C=O)C=O,0.1958
CC1OC2C(NC=O)C12,0.2631
CC1(CO1)C1(CC1)C=O,0.2259
OC1C2OC2C2CC12O,0.3116
CCC(CC)(C(=O)N)O,0.2657
O=C1C2OC2C2OC12,0.1909
CC1C2CCC3CC2C13,0.3384
[NH3+]C1(CC1)C([O-])=O,0.2701
CC(C)C1=CCC2CC12,0.2468
OC1C(O)C11C2CC1C2,0.2756
CC12C(O)C1CN1CC21,0.2805
CC1C2N(C)C(=O)C12O,0.2397
CC(C=O)C1OC1C#C,0.2216
CC1C2C=C(CN12)C#C,0.1865
c1c(n[nH]c1N)C(=O)N,0.2113
CC1C(OCC1=O)C=O,0.2051
CC12NC3C=CC1OC23,0.2229
C1CNc2c1nc(o2)O,0.2186
CC12C(O)C1CC2=NO,0.2432
CC1CN2CC2C11CO1,0.3005
CCCOC(CC)C#N,0.3034
COc1cnc([nH]1)OC,0.2475
CC1NC1C#CC1CC1,0.2714
c1c(non1)CNC=O,0.2283
CC(=O)C(C#N)C1CN1,0.2218
N=C1CC(CO1)NC=O,0.2713
OC12CC3(O)C1CC23O,0.3003
CC12CN1C1COC21,0.2843
C1C2OC2C2=CNC=C12,0.2442
CCN1CC1CC(N)=O,0.2682
CC1=NOC(=N)C=N1,0.1657
CN1C2C3OC2(C)C13C,0.2935
OCC1(CCC1O)C=O,0.2178
CC12CN1CC2(C)O,0.2911
COc1nc(co1)C#N,0.2117
CN1C2C1C(=O)NC2=O,0.2167
OCC1CCN1CC#N,0.2643
CN=C1CC2CC2(C)O1,0.265
CC1CNC2=C1N=CO2,0.2082
O=C1CCOCC2NC12,0.2182
CC1C(O)CC1CC#C,0.313
C1CC(OC1)(C#N)C#N,0.2747
Cc1c(c[nH]c1C#C)N,0.1862
OC1CCC2(CC2)C1,0.3334
CC(CN)(C#N)N1CC1,0.2716
CC(=NO)C1(C)CCO1,0.2536
OC(CNC=O)C#N,0.261
CN1CCC11CC1C#N,0.2429
CC1=CCC2(CC12)C#C,0.2441
CC1C(C[NH+]1C)C([O-])=O,0.1817
CC1=CNCC(O)C1=O,0.1786
CC1=NC(=N)C=NO1,0.1958
OC(C#C)C1(O)CC1O,0.2451
NC1C2NC2CC1C#N,0.2788
NC(=O)C12C3CN1CC23,0.2605
NC1=NC2CC2(CO)O1,0.2694
c1cc(ncc1O)N,0.1798
CCC(C)C=O,0.227
OC12CC1OC2C#N,0.2528
CC(=O)N1CC2(C1)CO2,0.2655
OC12C3NC1C3C2C=O,0.2075
OC12CC3OC(C13)C2=O,0.2065
OC(CC#C)(C=O)C#N,0.2034
C(C=O)n1c(=O)[nH]nn1,0.2112
CCC1=CCOC1C#N,0.2529
CC12OC1C1OC(=O)C21,0.2678
CC12C=CC3C=CC1N23,0.2089
OC12CC1N1N=NC=C21,0.2252
C#Cc1nc(no1)C=O,0.1875
Cc1ccncc1N,0.2013
Cc1c(c(ccn1)F)F,0.2339
CC12NC3C(=O)C1C23C,0.2278
CC#CC1CC2C(C)N12,0.2613
CC#CC1(O)CC2NC12,0.2709
CC12CC1C(=O)NC2,0.2666
Cc1cc[nH]c(=O)c1N,0.1682
C(C(=O)N)(C(=O)N)N,0.2334
CC12C(C#C)C1N1CC21,0.2573
CC(C)C1CC(=O)N1C,0.2765
C#CC1CCC(=C1)C#C,0.2095
O=C(C#N)C1C2CN1C2,0.1625
OC(COCC#N)C#N,0.2972
CC1C2OC1C(=O)C2C,0.2118
OCC1(CO1)C1CN1,0.32
CC1C2(O)CC1(C2)C=O,0.222
Cc1cc(c(o1)O)NC,0.2074
OCC12CC(C1)(C2)C#C,0.2996
CCC12CC3CCC1C23,0.3313
CC(O)CC(=O)CO,0.2381
O=CC1=CNCC11CO1,0.1809
CCC(=O)C1(O)CC1C,0.2232
C1C2OCC11COCC21,0.3193
CCC12C3C4C(CC14)N23,0.3016
CCC#CC1(CN1)C#N,0.2524
OC1CC(=O)CC=C1,0.2267
CC12NC1C1(C)CC2C1,0.3024
CCC1(CN1)C(N)=O,0.2646
CCN(C=O)C1CC1C,0.2637
CCCC1(CC1)CO,0.3328
OC1CC(C=O)C11CN1,0.2022
NC1=C(CN2CC12)C=O,0.1781
Cc1cc[nH]n1,0.2689
CNc1c(cn[nH]1)CO,0.2307
COC1CC1C,0.3346
O=C1CN2C3COC3C12,0.2034
Cc1conc1NC,0.2299
CC(C=O)C1(O)CC1C,0.2179
O=C1C2C3CN1C23C#C,0.2411
CC12CC1CC(O)C2=O,0.2118
C1CC(=NO)C=C1C#N,0.1636
CC1NC2COC1OC2,0.2889
CCc1c[nH]nc1O,0.2456
N=COC1(CNC1)C#N,0.2479
CCCC(O)CC#N,0.315
OC1CC11OC2CC1C2,0.3068
CC1(C)N2CC11CCC21,0.2569
CN(C)c1[nH]cc(n1)O,0.2263
C[NH2+]C(C)C#CC([O-])=O,0.2013
O=CCC12CC3C1CC23,0.2262
N=C1N=CNC=CC1=O,0.1767
OCCC(O)C#N,0.2894
CC1(O)C2OC2C1CO,0.3111
CCc1cnc(nc1)N,0.1927
CC1(O)C2CCCC1O2,0.3077
CC12CC3(O)C(O1)C3O2,0.2938
c1cc2n(c1)CCCN2,0.222
OC1C2C3C4C2CC1N34,0.3188
O=C1CN=C2NCC2O1,0.2451
C1OC2C=CC3NC3C12,0.2389
CCC1NC1C(=O)OC,0.26
C1C2OC2C2=C1NN=N2,0.238
OC1(CCC=C1)C1CN1,0.2412
c1cc2c(nc1)onn2,0.1947
CC#CC1(CN1)C#N,0.2529
CC1C2CC(C)C12C,0.3226
CC(N=C(N)C=O)C#N,0.189
N=C1OCC2NC12C#C,0.2491
Cc1c2c(no1)ocn2,0.2026
CC1(C)CN=C(N1)C#N,0.1996
COC12C(C)C3C1CC23,0.3333
CCOC12CC1C(C)C2,0.3309
N=C1NC2COCOC12,0.2612
CCc1cccn1C,0.2386
CCC12CC1OC(C)O2,0.3283
Cc1c([nH]nc1O)C=O,0.1703
CNc1c[nH]cc1C#N,0.1935
CC(N=COC=O)C#N,0.2448
CN1C2CCC1C(=O)C2,0.2108
c1c(=O)cnon1,0.1674
CC12COC(COC1)O2,0.3254
C1C2CC1N=COC2,0.2687
c1cn[nH]c1CC=O,0.207
CNC1=CC(=O)OC1,0.2184
OC1C2CC1(O)C(=N)O2,0.2787
CC12CCC1C(CO)O2,0.3081
CN1C2C3(C)CC2(O)C13,0.2785
C1C2CC1O2,0.3346
